# event density (1/year^2) over age (year) (linear.run_0_kappa_0_c1)
# Event density (lambda*psi) of model 'linear.run_0_kappa_0_c1'
#
# linear.run_0_kappa_0_c1
age	event_density
0	0.1
0.00686569587829202	0.1
0.013731391756584	0.1
0.0205970876348761	0.1
0.0274627835131681	0.1
0.0343284793914601	0.1
0.0411941752697521	0.1
0.0480598711480441	0.1
0.0549255670263362	0.1
0.0617912629046282	0.1
0.0686569587829202	0.1
0.0755226546612122	0.1
0.0823883505395042	0.1
0.0892540464177962	0.1
0.0961197422960883	0.1
0.10298543817438	0.1
0.109851134052672	0.1
0.116716829930964	0.1
0.123582525809256	0.1
0.130448221687548	0.1
0.13731391756584	0.1
0.144179613444132	0.1
0.151045309322424	0.1
0.157911005200716	0.1
0.164776701079008	0.1
0.1716423969573	0.1
0.178508092835592	0.1
0.185373788713885	0.1
0.192239484592177	0.1
0.199105180470469	0.1
0.205970876348761	0.1
0.212836572227053	0.1
0.219702268105345	0.1
0.226567963983637	0.1
0.233433659861929	0.1
0.240299355740221	0.1
0.247165051618513	0.1
0.254030747496805	0.1
0.260896443375097	0.1
0.267762139253389	0.1
0.274627835131681	0.1
0.281493531009973	0.1
0.288359226888265	0.1
0.295224922766557	0.1
0.302090618644849	0.1
0.308956314523141	0.1
0.315822010401433	0.1
0.322687706279725	0.1
0.329553402158017	0.1
0.336419098036309	0.1
0.343284793914601	0.1
0.350150489792893	0.1
0.357016185671185	0.1
0.363881881549477	0.1
0.370747577427769	0.1
0.377613273306061	0.1
0.384478969184353	0.1
0.391344665062645	0.1
0.398210360940937	0.1
0.405076056819229	0.1
0.411941752697521	0.1
0.418807448575813	0.1
0.425673144454105	0.1
0.432538840332397	0.1
0.439404536210689	0.1
0.446270232088981	0.1
0.453135927967273	0.1
0.460001623845565	0.1
0.466867319723857	0.1
0.473733015602149	0.1
0.480598711480441	0.1
0.487464407358733	0.1
0.494330103237025	0.1
0.501195799115317	0.1
0.508061494993609	0.1
0.514927190871901	0.1
0.521792886750193	0.1
0.528658582628485	0.1
0.535524278506777	0.1
0.54238997438507	0.1
0.549255670263362	0.1
0.556121366141654	0.1
0.562987062019946	0.1
0.569852757898238	0.1
0.57671845377653	0.1
0.583584149654822	0.1
0.590449845533114	0.1
0.597315541411406	0.1
0.604181237289698	0.1
0.61104693316799	0.1
0.617912629046282	0.1
0.624778324924574	0.1
0.631644020802866	0.1
0.638509716681158	0.1
0.64537541255945	0.1
0.652241108437742	0.1
0.659106804316034	0.1
0.665972500194326	0.1
0.672838196072618	0.1
0.67970389195091	0.1
0.686569587829202	0.1
0.693435283707494	0.1
0.700300979585786	0.1
0.707166675464078	0.1
0.71403237134237	0.1
0.720898067220662	0.1
0.727763763098954	0.1
0.734629458977246	0.1
0.741495154855538	0.1
0.74836085073383	0.1
0.755226546612122	0.1
0.762092242490414	0.1
0.768957938368706	0.1
0.775823634246998	0.1
0.78268933012529	0.1
0.789555026003582	0.1
0.796420721881874	0.1
0.803286417760166	0.1
0.810152113638458	0.1
0.81701780951675	0.1
0.823883505395042	0.1
0.830749201273334	0.1
0.837614897151626	0.1
0.844480593029918	0.1
0.85134628890821	0.1
0.858211984786502	0.1
0.865077680664794	0.1
0.871943376543086	0.1
0.878809072421378	0.1
0.88567476829967	0.1
0.892540464177962	0.1
0.899406160056255	0.1
0.906271855934547	0.1
0.913137551812839	0.1
0.920003247691131	0.1
0.926868943569423	0.1
0.933734639447715	0.1
0.940600335326007	0.1
0.947466031204299	0.1
0.954331727082591	0.1
0.961197422960883	0.1
0.968063118839175	0.1
0.974928814717467	0.1
0.981794510595759	0.1
0.988660206474051	0.1
0.995525902352343	0.1
1.00239159823063	0.1
1.00925729410893	0.1
1.01612298998722	0.1
1.02298868586551	0.1
1.0298543817438	0.1
1.03672007762209	0.1
1.04358577350039	0.1
1.05045146937868	0.1
1.05731716525697	0.1
1.06418286113526	0.1
1.07104855701355	0.1
1.07791425289185	0.1
1.08477994877014	0.1
1.09164564464843	0.1
1.09851134052672	0.1
1.10537703640502	0.1
1.11224273228331	0.1
1.1191084281616	0.1
1.12597412403989	0.1
1.13283981991818	0.1
1.13970551579648	0.1
1.14657121167477	0.1
1.15343690755306	0.1
1.16030260343135	0.1
1.16716829930964	0.1
1.17403399518794	0.1
1.18089969106623	0.1
1.18776538694452	0.1
1.19463108282281	0.1
1.2014967787011	0.1
1.2083624745794	0.1
1.21522817045769	0.1
1.22209386633598	0.1
1.22895956221427	0.1
1.23582525809256	0.1
1.24269095397086	0.1
1.24955664984915	0.1
1.25642234572744	0.1
1.26328804160573	0.1
1.27015373748402	0.1
1.27701943336232	0.1
1.28388512924061	0.1
1.2907508251189	0.1
1.29761652099719	0.1
1.30448221687548	0.1
1.31134791275378	0.1
1.31821360863207	0.1
1.32507930451036	0.1
1.33194500038865	0.1
1.33881069626694	0.1
1.34567639214524	0.1
1.35254208802353	0.1
1.35940778390182	0.1
1.36627347978011	0.1
1.3731391756584	0.1
1.3800048715367	0.1
1.38687056741499	0.1
1.39373626329328	0.1
1.40060195917157	0.1
1.40746765504986	0.1
1.41433335092816	0.1
1.42119904680645	0.1
1.42806474268474	0.1
1.43493043856303	0.1
1.44179613444132	0.1
1.44866183031962	0.1
1.45552752619791	0.1
1.4623932220762	0.1
1.46925891795449	0.1
1.47612461383278	0.1
1.48299030971108	0.1
1.48985600558937	0.1
1.49672170146766	0.1
1.50358739734595	0.1
1.51045309322424	0.1
1.51731878910254	0.1
1.52418448498083	0.1
1.53105018085912	0.1
1.53791587673741	0.1
1.5447815726157	0.1
1.551647268494	0.1
